X,Y
0.851448436,0.637147469
0.816104724,0.644565158
0.875655306,0.60840588
0.931723134,0.60655589
0.846995855,0.640053852
0.849459214,0.597697002
0.821231874,0.62078538
0.873244749,0.632647634
0.884622969,0.640627412
0.807799776,0.643711076
0.833640265,0.562977879
0.839515259,0.6715089
0.8573633,0.630898799
0.899478557,0.706059083
0.836799745,0.639295711
0.838499096,0.638326916
0.779283643,0.569243235
0.850086368,0.67445491
0.829949537,0.639532434
0.883472108,0.622359019
0.887517363,0.640046552
0.823139199,0.633852109
0.821770666,0.633659185
0.844520642,0.652191415
0.820937693,0.680387601
0.884259823,0.599954741
0.846353614,0.623924315
0.856866534,0.619030288
0.753234102,0.658822806
0.848194129,0.641706746
0.890009817,0.613042327
0.807194173,0.67314198
0.885209175,0.573036028
0.853128391,0.65640447
0.831841776,0.623134889
0.905871869,0.710769571
0.834407506,0.645297229
0.889127275,0.596301688
0.832655353,0.671722681
0.779492695,0.588173828
0.836976469,0.624368563
0.844070211,0.656509796
0.924638012,0.574731678
0.883541074,0.585652252
0.799437716,0.625747192
0.903376182,0.594835461
0.770259946,0.66406514
0.818098256,0.604235581
0.83686009,0.639003717
0.845550813,0.6446173
0.838058364,0.621815702
0.762859092,0.635648915
0.829730787,0.608033588
0.816379508,0.686061669
0.95143863,0.682808022
0.83920707,0.658311816
0.78827609,0.644224151
0.803470039,0.616845548
0.894973174,0.563518068
0.872267379,0.662607256
0.798871984,0.632776946
0.8267976,0.612452082
0.840922585,0.640178992
0.919495776,0.628319867
0.810754514,0.610252742
0.827809453,0.653045497
0.821806227,0.618430658
0.831888112,0.640890206
0.852608995,0.642462802
0.833439835,0.623226658
0.865561567,0.718148675
0.840903189,0.561966329
0.840613318,0.662023268
0.848722146,0.633252479
0.889339559,0.700378758
0.816737266,0.641735946
0.924894477,0.584913924
0.702500321,0.696426411
0.852184427,0.660542441
0.872529232,0.692966283
0.848306198,0.64826931
0.862599286,0.600708711
0.82673079,0.61668808
0.827322384,0.620736367
0.82121571,0.617407636
0.82624911,0.649748051
0.861925795,0.715460245
0.821612261,0.677303936
0.849367619,0.688951366
0.839210303,0.638209076
0.804696331,0.626113227
0.774646795,0.697691371
0.807614431,0.557250627
0.833194145,0.622598871
0.846421502,0.642680755
0.734115588,0.590424267
0.815635975,0.660300503
0.85289671,0.609668754
0.888499043,0.672840601
0.879264139,0.664800339
0.840052974,0.648873112
0.803345039,0.632059475
0.84126418,0.642079039
0.872795396,0.599756602
0.862688726,0.672734231
0.943208035,0.677581331
0.78887415,0.611510401
0.887501199,0.673957477
0.953093801,0.670646475
0.816101491,0.619505821
0.783446354,0.636212046
0.838940906,0.634987757
0.829445227,0.626502205
0.832188758,0.659398451
0.809119818,0.625896317
0.81630731,0.635367349
0.839298665,0.637790899
0.866285704,0.668205197
0.815962483,0.651992233
0.939510841,0.653721254
0.834534661,0.592113661
0.858777092,0.689704294
0.753882808,0.616389829
0.82964027,0.636735549
0.847380552,0.582051341
0.83334824,0.617240782
0.857185499,0.623354927
0.853640244,0.616038393
0.781791183,0.593506889
0.795113367,0.651917149
0.855940888,0.66138401
0.864166095,0.591177194
0.857147783,0.620204521
0.804188789,0.670280439
0.800445258,0.692711831
0.805274994,0.650967126
0.838615476,0.682012339
0.849685507,0.65146873
0.748828934,0.620895921
0.840210301,0.635734427
0.808406456,0.6205132
0.830744794,0.713326604
0.825135964,0.652154915
0.849682274,0.619573605
0.80198836,0.605147019
0.840778189,0.660575812
0.856077741,0.593475604
0.911535656,0.653317677
0.830960311,0.616804877
0.87123613,0.597889927
0.835285738,0.65783524
0.819572393,0.643430553
0.883309393,0.587444886
0.841035732,0.550653649
0.957420305,0.707990414
0.838935518,0.639738916
0.865719972,0.628296924
0.823614414,0.617116685
0.815917224,0.635759455
0.811098264,0.628143628
0.876258754,0.585357129
0.854252312,0.653994477
0.859464591,0.621119088
0.769498093,0.674849102
0.97,0.624201709
0.76705413,0.661273469
0.797272848,0.654261443
0.874620825,0.717663756
0.826713549,0.580442246
0.797289012,0.623039991
0.903543207,0.56156588
0.841216766,0.639403123
0.721769696,0.696285628
0.828209237,0.725481894
0.839982931,0.638734665
0.882736118,0.592951058
0.814047614,0.641111287
0.809069171,0.629234434
0.8210864,0.598745052
0.833991558,0.641971627
0.781410796,0.701485206
0.840696292,0.635873124
0.841128404,0.639711802
0.817634895,0.661525835
0.788314883,0.671989647
0.764751331,0.632471395
0.818207092,0.688786598
0.835050824,0.65314978
0.842824523,0.634566452
0.823582087,0.647901189
0.805521761,0.665126746
0.903267346,0.722101022
0.876855736,0.616755864
0.853255546,0.623121332
0.813510977,0.59622139
0.89692468,0.654221815
0.862788941,0.651524
0.959115346,0.663935828
0.921632628,0.605499497
0.82795816,0.579289912
0.781278253,0.612828545
0.831578845,0.659166941
0.88219948,0.684645498
0.803232971,0.632919814
0.756987331,0.635629101
0.839297587,0.615067513
0.778910799,0.670763272
0.857132697,0.600273849
0.853226451,0.683054132
0.812087487,0.588710888
0.853794339,0.640215492
0.836133797,0.639204984
0.821672606,0.64419078
0.888533525,0.673988762
0.81842692,0.645945873
0.76546146,0.65528655
0.928809344,0.625640822
0.784772861,0.625228902
0.899113255,0.595458034
0.787257772,0.665542838
0.929892317,0.594363057
0.881159611,0.663334112
0.841180128,0.622369447
0.889557231,0.594575795
0.860876228,0.596798078
0.88548827,0.657697586
0.855316966,0.64498855
0.798000218,0.621495551
0.808948482,0.64276731
0.853515244,0.638278946
0.876631598,0.662449787
0.854868691,0.646507961
0.803214652,0.655699513
0.886021675,0.635325636
0.841156421,0.599653361
0.806153226,0.691577226
0.816007741,0.649546784
0.878695174,0.632780074
0.854580976,0.63762196
0.877943019,0.607842749
0.844932279,0.603147903
0.773165115,0.586177841
0.843779263,0.638777421
0.83816289,0.638073507
0.805801933,0.63246201
0.809442016,0.699691529
0.842471075,0.686741598
0.811014212,0.615542003
0.845051891,0.658560011
0.841008792,0.644580801
0.836840693,0.641457509
0.830646734,0.642934164
0.871554018,0.658475541
0.865804024,0.595306823
0.825597171,0.647425656
0.751094018,0.687288044
0.760960387,0.640166478
0.817443085,0.638705466
0.842072368,0.638763864
0.906816911,0.680401158
0.844836374,0.658356658
0.8225142,0.651275805
0.845898873,0.640082009
0.789438804,0.59566973
0.834729704,0.629531642
0.975904121,0.669816378
0.824968939,0.615072727
0.872203802,0.600100738
0.815568087,0.609150464
0.856615456,0.640133108
0.852149944,0.607732208
0.849995851,0.714330854
0.839075604,0.683830001
0.90208739,0.562308379
0.837616554,0.654252058
0.818477566,0.643926943
0.869663934,0.629128064
0.733515373,0.560227922
0.841628403,0.69243548
0.833304059,0.642475316
0.831257725,0.649194305
0.713276171,0.587965261
0.833007723,0.620953277
0.829947382,0.640598212
0.874576644,0.630040545
0.789282555,0.640754637
0.807435552,0.661413209
0.832559448,0.659656031
0.873022766,0.65544819
0.835961384,0.62913015
0.835996944,0.642448202
0.811446324,0.64967401
0.790619838,0.619043845
0.851132704,0.693380289
0.841162887,0.639136157
0.876385909,0.603979043
0.811079945,0.631957277
0.904454844,0.635714613
0.871311561,0.639954783
0.846665036,0.708685986
0.61203059,0.237038597
0.534366881,0.144237708
0.524574866,0.310571015
0.526195554,0.245867243
0.553544662,0.205118445
0.605503658,0.135054499
0.470485484,0.157039557
0.586523075,0.332467432
0.582235364,0.288166737
0.544915361,0.221462806
0.540476788,0.286926805
0.495530716,0.266211921
0.579338815,0.194956013
0.586403463,0.223037488
0.591011217,0.238885459
0.588888374,0.279038798
0.50961583,0.256904614
0.599664224,0.186286922
0.521633059,0.245872457
0.468482254,0.140255119
0.612963779,0.26977529
0.51310074,0.210180369
0.548580228,0.238048062
0.482625558,0.208450305
0.568214905,0.357234776
0.554731083,0.288783053
0.537503731,0.243591776
0.549933675,0.238061619
0.526958484,0.246117523
0.558117933,0.211419257
0.575283863,0.22428889
0.610177144,0.219112255
0.569093137,0.224434887
0.492877702,0.264768637
0.576088819,0.188009686
0.540606098,0.218632551
0.546336696,0.246345904
0.557774183,0.240945059
0.561879782,0.245581506
0.606763355,0.230741957
0.547626565,0.22637039
0.557315132,0.249512996
0.519773147,0.151783666
0.548436909,0.235579671
0.563385169,0.244839007
0.474311989,0.301716299
0.533976795,0.290874981
0.645392623,0.218259216
0.558885174,0.229965044
0.529023137,0.206981992
0.5438895,0.198834318
0.669438934,0.178192432
0.545989713,0.19242818
0.574960587,0.282405071
0.587005833,0.194129045
0.512332422,0.225011575
0.50986583,0.222476442
0.539185841,0.22491772
0.525506977,0.183356554
0.553955222,0.211005252
0.464859413,0.167838119
0.471972552,0.259777626
0.507954194,0.21795575
0.563294652,0.241330908
0.564416418,0.197419191
0.543651354,0.193143565
0.618387265,0.261327279
0.549951994,0.228963922
0.508083504,0.25821963
0.527815164,0.172415124
0.543692302,0.15304654
0.545010189,0.232299953
0.643436807,0.19654008
0.562570514,0.213951262
0.548138418,0.231923489
0.519633061,0.229413384
0.543317302,0.232441778
0.548956305,0.249784133
0.543305449,0.221234425
0.551460613,0.270150711
0.630866777,0.289024991
0.516984357,0.204948463
0.469208546,0.280062862
0.563772022,0.210733072
0.472235483,0.270076669
0.562838833,0.190879569
0.58820734,0.216473881
0.568068353,0.215977491
0.583416397,0.221512862
0.530279601,0.246335476
0.498047955,0.214994098
0.541289287,0.301989522
0.529944472,0.186960593
0.551098544,0.224175221
0.557667503,0.225365097
0.575568345,0.292658229
0.55288087,0.218269644
0.646520855,0.24853273
0.456727956,0.27794382
0.554856083,0.234341825
0.542357174,0.226029383
0.522460644,0.301591158
0.638087674,0.202633368
0.550669665,0.233827707
0.525147063,0.11737218
0.537016663,0.245457409
0.553467076,0.261769442
0.548855012,0.231167433
0.565279563,0.344230617
0.507446651,0.152381211
